Employee ID,Application,Entitlement Name,Entitlement ID,Access Level
T414664,HR Portal,HRP-HiringApproval,HRP013,Approve
T414664,Compliance Platform,CMP-EURegulatory,CMP011,Read
T414664,Compliance Platform,CMP-GDPR,CMP012,Read
V081948,Active Directory,AD-Login,AD001,Read
V081948,Active Directory,AD-Email,AD002,Read
V081948,Active Directory,AD-Intranet,AD003,Read
V081948,HR Portal,HRP-SelfService,HRP001,Read
V081948,HR Portal,HRP-TimeEntry,HRP002,Write
V081948,Compliance Training,CT-AnnualCert,CT001,Execute
V081948,Trading Platform,TP-RatesTrading,TP002,Execute
V081948,Trading Platform,TP-CreditTrading,TP003,Execute
V081948,Risk Analytics,RA-MarketRisk,RA001,Read
V081948,Risk Analytics,RA-VaR,RA002,Execute
V081948,Risk Analytics,RA-StressTest,RA003,Execute
V081948,Treasury Management,TM-ALM,TM001,Read
V081948,Treasury Management,TM-Liquidity,TM002,Read
V081948,Treasury Management,TM-FundTransfer,TM003,Execute
V081948,Treasury Management,TM-CapitalAlloc,TM004,Write
V081948,Bloomberg Terminal,BT-MarketData,BT001,Read
V081948,Bloomberg Terminal,BT-Analytics,BT002,Execute
V081948,Compliance Platform,CMP-EURegulatory,CMP011,Read
V081948,Compliance Platform,CMP-GDPR,CMP012,Read
Q707475,Active Directory,AD-Login,AD001,Read
Q707475,Active Directory,AD-Intranet,AD003,Read
Q707475,HR Portal,HRP-SelfService,HRP001,Read
Q707475,HR Portal,HRP-TimeEntry,HRP002,Write
Q707475,Compliance Training,CT-AnnualCert,CT001,Execute
Q707475,Core Banking System,CBS-AccountView,CBS001,Read
Q707475,Core Banking System,CBS-AccountOpen,CBS002,Write
Q707475,Core Banking System,CBS-LoanOriginate,CBS003,Write
Q707475,Digital Banking Platform,DBP-MobileConfig,DBP001,Write
Q707475,Digital Banking Platform,DBP-CardMgmt,DBP003,Write
Q707475,CRM Platform,CRM-RetailClient,CRM010,Read
Q707475,CRM Platform,CRM-Campaigns,CRM012,Write
Q707475,Collections System,COL-DelinqView,COL001,Read
Q707475,Collections System,COL-Workout,COL002,Write
Q707475,Compliance Platform,CMP-APACRegulatory,CMP013,Read
M610351,Active Directory,AD-Login,AD001,Read
M610351,Active Directory,AD-Email,AD002,Read
M610351,Active Directory,AD-Intranet,AD003,Read
M610351,HR Portal,HRP-SelfService,HRP001,Read
M610351,HR Portal,HRP-TimeEntry,HRP002,Write
M610351,Compliance Training,CT-AnnualCert,CT001,Execute
M610351,CRM Platform,CRM-ClientView,CRM001,Read
M610351,CRM Platform,CRM-ClientEdit,CRM002,Write
M610351,CRM Platform,CRM-DealPipeline,CRM003,Write
M610351,CRM Platform,CRM-Reports,CRM004,Read
M610351,Credit Analysis System,CAS-CreditView,CAS001,Read
M610351,Credit Analysis System,CAS-CreditScore,CAS002,Execute
M610351,Credit Analysis System,CAS-LimitSet,CAS004,Write
M610351,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
M610351,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
M610351,Transaction Banking Platform,TBP-Payments,TBP003,Execute
M610351,Transaction Banking Platform,TBP-Custody,TBP004,Read
M610351,KYC System,KYC-ClientDueDiligence,KYC001,Read
M610351,KYC System,KYC-RiskRating,KYC002,Write
M610351,Compliance Platform,CMP-APACRegulatory,CMP013,Read
M610351,M&A Platform,MA-DealRoom,MA001,Read
M610351,M&A Platform,MA-Valuation,MA002,Execute
S722226,Active Directory,AD-Login,AD001,Read
S722226,Active Directory,AD-Email,AD002,Read
S722226,Active Directory,AD-Intranet,AD003,Read
S722226,HR Portal,HRP-SelfService,HRP001,Read
S722226,HR Portal,HRP-TimeEntry,HRP002,Write
S722226,Compliance Training,CT-AnnualCert,CT001,Execute
S722226,Wealth Platform,WP-ClientPortfolio,WP001,Read
S722226,Wealth Platform,WP-InvestAdvice,WP002,Write
S722226,Wealth Platform,WP-OrderExec,WP003,Execute
S722226,Wealth Platform,WP-FinancialPlan,WP004,Write
S722226,Trust System,TS-TrustAdmin,TS001,Read
S722226,Trust System,TS-EstatePlan,TS002,Write
S722226,CRM Platform,CRM-HNWClient,CRM020,Read
S722226,CRM Platform,CRM-UHNWClient,CRM021,Read
S722226,CRM Platform,CRM-Referrals,CRM022,Write
S722226,KYC System,KYC-WealthDueDiligence,KYC010,Read
S722226,HR Portal,HRP-TeamView,HRP010,Read
S722226,HR Portal,HRP-Approval,HRP011,Approve
S722226,HR Portal,HRP-BudgetView,HRP012,Read
S722226,Compliance Platform,CMP-EURegulatory,CMP011,Read
S722226,Compliance Platform,CMP-GDPR,CMP012,Read
W643324,Active Directory,AD-Login,AD001,Read
W643324,Active Directory,AD-Email,AD002,Read
W643324,HR Portal,HRP-TimeEntry,HRP002,Write
W643324,Compliance Training,CT-AnnualCert,CT001,Execute
W643324,HRIS,HRIS-EmpRecords,HRIS001,Write
W643324,HRIS,HRIS-PayrollView,HRIS002,Read
W643324,HRIS,HRIS-PayrollProcess,HRIS003,Execute
W643324,HRIS,HRIS-Benefits,HRIS004,Write
W643324,Recruiting Platform,RP-CandidateReview,RP002,Read
W643324,Recruiting Platform,RP-OfferMgmt,RP003,Write
W643324,Learning Management,LMS-ContentCreate,LMS002,Write
W643324,Learning Management,LMS-ReportView,LMS003,Read
W643324,Performance System,PS-GoalSetting,PS001,Write
W643324,HR Portal,HRP-TeamView,HRP010,Read
W643324,HR Portal,HRP-Approval,HRP011,Approve
W643324,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
C323269,Active Directory,AD-Login,AD001,Read
C323269,Active Directory,AD-Email,AD002,Read
C323269,Active Directory,AD-Intranet,AD003,Read
C323269,HR Portal,HRP-SelfService,HRP001,Read
C323269,HR Portal,HRP-TimeEntry,HRP002,Write
C323269,Compliance Training,CT-AnnualCert,CT001,Execute
C323269,CRM Platform,CRM-ClientEdit,CRM002,Write
C323269,CRM Platform,CRM-DealPipeline,CRM003,Write
C323269,CRM Platform,CRM-Reports,CRM004,Read
C323269,Credit Analysis System,CAS-CreditView,CAS001,Read
C323269,Credit Analysis System,CAS-CreditScore,CAS002,Execute
C323269,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
C323269,Credit Analysis System,CAS-LimitSet,CAS004,Write
C323269,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
C323269,Transaction Banking Platform,TBP-Payments,TBP003,Execute
C323269,Transaction Banking Platform,TBP-Custody,TBP004,Read
C323269,KYC System,KYC-RiskRating,KYC002,Write
C323269,HR Portal,HRP-TeamView,HRP010,Read
C323269,HR Portal,HRP-Approval,HRP011,Approve
C323269,HR Portal,HRP-BudgetView,HRP012,Read
C323269,HR Portal,HRP-HiringApproval,HRP013,Approve
C323269,Financial Reporting,FR-ExecDashboard,FR020,Read
C323269,Financial Reporting,FR-BoardReports,FR021,Read
C323269,Strategy Platform,SP-ExecStrategy,SP010,Read
C323269,Compliance Platform,CMP-APACRegulatory,CMP013,Read
N475983,Active Directory,AD-Login,AD001,Read
N475983,Active Directory,AD-Email,AD002,Read
N475983,Active Directory,AD-Intranet,AD003,Read
N475983,HR Portal,HRP-SelfService,HRP001,Read
N475983,HR Portal,HRP-TimeEntry,HRP002,Write
N475983,Compliance Training,CT-AnnualCert,CT001,Execute
N475983,Strategy Platform,SP-MarketAnalysis,SP001,Read
N475983,Strategy Platform,SP-CompetitorIntel,SP002,Read
N475983,Strategy Platform,SP-StrategyDocs,SP003,Write
N475983,M&A Platform,MA-DealRoom,MA001,Read
N475983,M&A Platform,MA-Valuation,MA002,Execute
N475983,M&A Platform,MA-DueDiligence,MA003,Write
N475983,IR Platform,IR-Filings,IR001,Write
N475983,IR Platform,IR-InvestorComms,IR002,Write
N475983,IR Platform,IR-ESGReporting,IR003,Write
N475983,Financial Reporting,FR-StratReports,FR010,Read
N475983,HR Portal,HRP-TeamView,HRP010,Read
N475983,HR Portal,HRP-Approval,HRP011,Approve
N475983,Compliance Platform,CMP-EURegulatory,CMP011,Read
N475983,Compliance Platform,CMP-GDPR,CMP012,Read
X287163,Active Directory,AD-Login,AD001,Read
X287163,Active Directory,AD-Email,AD002,Read
X287163,Active Directory,AD-Intranet,AD003,Read
X287163,HR Portal,HRP-SelfService,HRP001,Read
X287163,HR Portal,HRP-TimeEntry,HRP002,Write
X287163,Trading Platform,TP-FXTrading,TP001,Execute
X287163,Trading Platform,TP-CreditTrading,TP003,Execute
X287163,Trading Platform,TP-EquityTrading,TP004,Execute
X287163,Risk Analytics,RA-VaR,RA002,Execute
X287163,Risk Analytics,RA-StressTest,RA003,Execute
X287163,Treasury Management,TM-ALM,TM001,Read
X287163,Treasury Management,TM-Liquidity,TM002,Read
X287163,Treasury Management,TM-FundTransfer,TM003,Execute
X287163,Treasury Management,TM-CapitalAlloc,TM004,Write
X287163,Bloomberg Terminal,BT-MarketData,BT001,Read
X287163,Bloomberg Terminal,BT-Analytics,BT002,Execute
X287163,HR Portal,HRP-TeamView,HRP010,Read
X287163,HR Portal,HRP-Approval,HRP011,Approve
X287163,HR Portal,HRP-BudgetView,HRP012,Read
X287163,HR Portal,HRP-HiringApproval,HRP013,Approve
X287163,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
B859085,Active Directory,AD-Login,AD001,Read
B859085,Active Directory,AD-Email,AD002,Read
B859085,Active Directory,AD-Intranet,AD003,Read
B859085,HR Portal,HRP-SelfService,HRP001,Read
B859085,HR Portal,HRP-TimeEntry,HRP002,Write
B859085,Compliance Training,CT-AnnualCert,CT001,Execute
B859085,ServiceNow,SN-ChangeMgmt,SN002,Write
B859085,ServiceNow,SN-ProblemMgmt,SN003,Write
B859085,ServiceNow,SN-AssetMgmt,SN004,Read
B859085,CI/CD Platform,CICD-Build,CICD001,Execute
B859085,CI/CD Platform,CICD-RepoAccess,CICD003,Write
B859085,Cloud Platform,CP-AzureConsole,CP002,Read
B859085,Monitoring Tools,MT-Splunk,MT001,Read
B859085,Monitoring Tools,MT-Grafana,MT002,Read
B859085,Compliance Platform,CMP-EURegulatory,CMP011,Read
B859085,Compliance Platform,CMP-GDPR,CMP012,Read
K810393,Active Directory,AD-Login,AD001,Read
K810393,Active Directory,AD-Email,AD002,Read
K810393,Active Directory,AD-Intranet,AD003,Read
K810393,HR Portal,HRP-SelfService,HRP001,Read
K810393,HR Portal,HRP-TimeEntry,HRP002,Write
K810393,Compliance Training,CT-AnnualCert,CT001,Execute
K810393,Wealth Platform,WP-InvestAdvice,WP002,Write
K810393,Wealth Platform,WP-OrderExec,WP003,Execute
K810393,Wealth Platform,WP-FinancialPlan,WP004,Write
K810393,Trust System,TS-TrustAdmin,TS001,Read
K810393,Trust System,TS-Fiduciary,TS003,Execute
K810393,CRM Platform,CRM-HNWClient,CRM020,Read
K810393,CRM Platform,CRM-UHNWClient,CRM021,Read
K810393,CRM Platform,CRM-Referrals,CRM022,Write
K810393,KYC System,KYC-WealthDueDiligence,KYC010,Read
K810393,Compliance Platform,CMP-USRegulatory,CMP010,Read
N930130,Active Directory,AD-Login,AD001,Read
N930130,Active Directory,AD-Email,AD002,Read
N930130,Active Directory,AD-Intranet,AD003,Read
N930130,HR Portal,HRP-SelfService,HRP001,Read
N930130,HR Portal,HRP-TimeEntry,HRP002,Write
N930130,Compliance Training,CT-AnnualCert,CT001,Execute
N930130,Strategy Platform,SP-MarketAnalysis,SP001,Read
N930130,Strategy Platform,SP-CompetitorIntel,SP002,Read
N930130,Strategy Platform,SP-StrategyDocs,SP003,Write
N930130,M&A Platform,MA-DealRoom,MA001,Read
N930130,M&A Platform,MA-Valuation,MA002,Execute
N930130,M&A Platform,MA-DueDiligence,MA003,Write
N930130,IR Platform,IR-Filings,IR001,Write
N930130,IR Platform,IR-InvestorComms,IR002,Write
N930130,IR Platform,IR-ESGReporting,IR003,Write
N930130,Financial Reporting,FR-StratReports,FR010,Read
N930130,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
S300945,Active Directory,AD-Email,AD002,Read
S300945,Active Directory,AD-Intranet,AD003,Read
S300945,HR Portal,HRP-SelfService,HRP001,Read
S300945,HR Portal,HRP-TimeEntry,HRP002,Write
S300945,Compliance Training,CT-AnnualCert,CT001,Execute
S300945,HRIS,HRIS-EmpRecords,HRIS001,Write
S300945,HRIS,HRIS-PayrollView,HRIS002,Read
S300945,HRIS,HRIS-Benefits,HRIS004,Write
S300945,Recruiting Platform,RP-JobPost,RP001,Write
S300945,Recruiting Platform,RP-CandidateReview,RP002,Read
S300945,Recruiting Platform,RP-OfferMgmt,RP003,Write
S300945,Learning Management,LMS-ContentCreate,LMS002,Write
S300945,Learning Management,LMS-ReportView,LMS003,Read
S300945,Performance System,PS-GoalSetting,PS001,Write
S300945,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
X051773,Active Directory,AD-Login,AD001,Read
X051773,Active Directory,AD-Email,AD002,Read
X051773,Active Directory,AD-Intranet,AD003,Read
X051773,HR Portal,HRP-SelfService,HRP001,Read
X051773,HR Portal,HRP-TimeEntry,HRP002,Write
X051773,Compliance Training,CT-AnnualCert,CT001,Execute
X051773,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
X051773,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
X051773,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
X051773,Credit Risk System,CRS-PortfolioView,CRS001,Read
X051773,Credit Risk System,CRS-LossModel,CRS002,Execute
X051773,Credit Risk System,CRS-Provisioning,CRS003,Write
X051773,Operational Risk System,ORS-IncidentLog,ORS001,Write
X051773,Operational Risk System,ORS-RCSA,ORS002,Write
X051773,Operational Risk System,ORS-KRI,ORS003,Read
X051773,Compliance Training,CT-RiskCert,CT010,Execute
X051773,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
D541663,Active Directory,AD-Email,AD002,Read
D541663,Active Directory,AD-Intranet,AD003,Read
D541663,HR Portal,HRP-SelfService,HRP001,Read
D541663,HR Portal,HRP-TimeEntry,HRP002,Write
D541663,Compliance Training,CT-AnnualCert,CT001,Execute
D541663,HRIS,HRIS-PayrollProcess,HRIS003,Execute
D541663,HRIS,HRIS-Benefits,HRIS004,Write
D541663,Recruiting Platform,RP-JobPost,RP001,Write
D541663,Recruiting Platform,RP-CandidateReview,RP002,Read
D541663,Recruiting Platform,RP-OfferMgmt,RP003,Write
D541663,Learning Management,LMS-ContentCreate,LMS002,Write
D541663,Learning Management,LMS-ReportView,LMS003,Read
D541663,Performance System,PS-GoalSetting,PS001,Write
D541663,HR Portal,HRP-TeamView,HRP010,Read
D541663,HR Portal,HRP-Approval,HRP011,Approve
D541663,Compliance Platform,CMP-USRegulatory,CMP010,Read
P112527,Active Directory,AD-Login,AD001,Read
P112527,Active Directory,AD-Email,AD002,Read
P112527,Active Directory,AD-Intranet,AD003,Read
P112527,HR Portal,HRP-SelfService,HRP001,Read
P112527,HR Portal,HRP-TimeEntry,HRP002,Write
P112527,Compliance Training,CT-AnnualCert,CT001,Execute
P112527,Compliance Platform,CMP-PolicyMgmt,CMP001,Write
P112527,Compliance Platform,CMP-RegTracker,CMP002,Read
P112527,Compliance Platform,CMP-SARFiling,CMP003,Execute
P112527,Compliance Platform,CMP-AuditTrail,CMP004,Read
P112527,Contract Management,CM-ContractDraft,CM001,Write
P112527,Contract Management,CM-ContractReview,CM002,Read
P112527,eDiscovery,ED-Search,ED001,Execute
P112527,eDiscovery,ED-HoldMgmt,ED002,Write
P112527,KYC System,KYC-Oversight,KYC020,Read
P112527,KYC System,KYC-Escalation,KYC021,Write
P112527,Compliance Platform,CMP-USRegulatory,CMP010,Read
C707964,Active Directory,AD-Login,AD001,Read
C707964,Active Directory,AD-Email,AD002,Read
C707964,Active Directory,AD-Intranet,AD003,Read
C707964,HR Portal,HRP-SelfService,HRP001,Read
C707964,HR Portal,HRP-TimeEntry,HRP002,Write
C707964,Compliance Training,CT-AnnualCert,CT001,Execute
C707964,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
C707964,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
C707964,Enterprise Risk Platform,ERP-ModelValidation,ERP004,Execute
C707964,Credit Risk System,CRS-PortfolioView,CRS001,Read
C707964,Credit Risk System,CRS-LossModel,CRS002,Execute
C707964,Credit Risk System,CRS-Provisioning,CRS003,Write
C707964,Operational Risk System,ORS-IncidentLog,ORS001,Write
C707964,Operational Risk System,ORS-RCSA,ORS002,Write
C707964,Compliance Training,CT-RiskCert,CT010,Execute
C707964,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
D070861,Active Directory,AD-Login,AD001,Read
D070861,Active Directory,AD-Email,AD002,Read
D070861,Active Directory,AD-Intranet,AD003,Read
D070861,HR Portal,HRP-SelfService,HRP001,Read
D070861,HR Portal,HRP-TimeEntry,HRP002,Write
D070861,Compliance Training,CT-AnnualCert,CT001,Execute
D070861,CRM Platform,CRM-ClientView,CRM001,Read
D070861,CRM Platform,CRM-ClientEdit,CRM002,Write
D070861,CRM Platform,CRM-DealPipeline,CRM003,Write
D070861,CRM Platform,CRM-Reports,CRM004,Read
D070861,Credit Analysis System,CAS-CreditView,CAS001,Read
D070861,Credit Analysis System,CAS-CreditScore,CAS002,Execute
D070861,Credit Analysis System,CAS-CreditApprove,CAS003,Approve
D070861,Credit Analysis System,CAS-LimitSet,CAS004,Write
D070861,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
D070861,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
D070861,Transaction Banking Platform,TBP-Payments,TBP003,Execute
D070861,Transaction Banking Platform,TBP-Custody,TBP004,Read
D070861,KYC System,KYC-ClientDueDiligence,KYC001,Read
D070861,KYC System,KYC-RiskRating,KYC002,Write
D070861,HR Portal,HRP-Approval,HRP011,Approve
D070861,HR Portal,HRP-BudgetView,HRP012,Read
D070861,HR Portal,HRP-HiringApproval,HRP013,Approve
D070861,Compliance Platform,CMP-LATAMRegulatory,CMP014,Read
P767160,Active Directory,AD-Login,AD001,Read
P767160,Active Directory,AD-Email,AD002,Read
P767160,Active Directory,AD-Intranet,AD003,Read
P767160,HR Portal,HRP-SelfService,HRP001,Read
P767160,HR Portal,HRP-TimeEntry,HRP002,Write
P767160,Compliance Training,CT-AnnualCert,CT001,Execute
P767160,Strategy Platform,SP-MarketAnalysis,SP001,Read
P767160,Strategy Platform,SP-StrategyDocs,SP003,Write
P767160,M&A Platform,MA-DealRoom,MA001,Read
P767160,IR Platform,IR-Filings,IR001,Write
P767160,IR Platform,IR-InvestorComms,IR002,Write
P767160,IR Platform,IR-ESGReporting,IR003,Write
P767160,Compliance Platform,CMP-EURegulatory,CMP011,Read
P767160,Compliance Platform,CMP-GDPR,CMP012,Read
P140237,Active Directory,AD-Login,AD001,Read
P140237,Active Directory,AD-Email,AD002,Read
P140237,Active Directory,AD-Intranet,AD003,Read
P140237,HR Portal,HRP-SelfService,HRP001,Read
P140237,HR Portal,HRP-TimeEntry,HRP002,Write
P140237,Compliance Training,CT-AnnualCert,CT001,Execute
P140237,Strategy Platform,SP-MarketAnalysis,SP001,Read
P140237,Strategy Platform,SP-CompetitorIntel,SP002,Read
P140237,M&A Platform,MA-DealRoom,MA001,Read
P140237,M&A Platform,MA-Valuation,MA002,Execute
P140237,IR Platform,IR-Filings,IR001,Write
P140237,IR Platform,IR-InvestorComms,IR002,Write
P140237,IR Platform,IR-ESGReporting,IR003,Write
P140237,Financial Reporting,FR-StratReports,FR010,Read
P140237,Compliance Platform,CMP-APACRegulatory,CMP013,Read
P140237,KYC System,KYC-WealthDueDiligence,KYC010,Read
L661886,Active Directory,AD-Login,AD001,Read
L661886,Active Directory,AD-Email,AD002,Read
L661886,Active Directory,AD-Intranet,AD003,Read
L661886,HR Portal,HRP-SelfService,HRP001,Read
L661886,HR Portal,HRP-TimeEntry,HRP002,Write
L661886,Compliance Training,CT-AnnualCert,CT001,Execute
L661886,HRIS,HRIS-EmpRecords,HRIS001,Write
L661886,HRIS,HRIS-PayrollView,HRIS002,Read
L661886,HRIS,HRIS-PayrollProcess,HRIS003,Execute
L661886,HRIS,HRIS-Benefits,HRIS004,Write
L661886,Recruiting Platform,RP-JobPost,RP001,Write
L661886,Recruiting Platform,RP-CandidateReview,RP002,Read
L661886,Learning Management,LMS-ContentCreate,LMS002,Write
L661886,Learning Management,LMS-ReportView,LMS003,Read
L661886,Performance System,PS-GoalSetting,PS001,Write
L661886,Compliance Platform,CMP-EURegulatory,CMP011,Read
L661886,Compliance Platform,CMP-GDPR,CMP012,Read
U380450,Active Directory,AD-Login,AD001,Read
U380450,Active Directory,AD-Email,AD002,Read
U380450,Active Directory,AD-Intranet,AD003,Read
U380450,HR Portal,HRP-TimeEntry,HRP002,Write
U380450,Compliance Training,CT-AnnualCert,CT001,Execute
U380450,CRM Platform,CRM-ClientView,CRM001,Read
U380450,CRM Platform,CRM-ClientEdit,CRM002,Write
U380450,CRM Platform,CRM-Reports,CRM004,Read
U380450,Credit Analysis System,CAS-CreditView,CAS001,Read
U380450,Credit Analysis System,CAS-CreditScore,CAS002,Execute
U380450,Credit Analysis System,CAS-LimitSet,CAS004,Write
U380450,Transaction Banking Platform,TBP-CashMgmt,TBP001,Read
U380450,Transaction Banking Platform,TBP-TradeFinance,TBP002,Read
U380450,Transaction Banking Platform,TBP-Payments,TBP003,Execute
U380450,Transaction Banking Platform,TBP-Custody,TBP004,Read
U380450,KYC System,KYC-ClientDueDiligence,KYC001,Read
U380450,KYC System,KYC-RiskRating,KYC002,Write
U380450,Compliance Platform,CMP-APACRegulatory,CMP013,Read
R269302,Active Directory,AD-Login,AD001,Read
R269302,Active Directory,AD-Email,AD002,Read
R269302,Active Directory,AD-Intranet,AD003,Read
R269302,HR Portal,HRP-SelfService,HRP001,Read
R269302,HR Portal,HRP-TimeEntry,HRP002,Write
R269302,Compliance Training,CT-AnnualCert,CT001,Execute
R269302,Enterprise Risk Platform,ERP-RiskDashboard,ERP001,Read
R269302,Enterprise Risk Platform,ERP-RiskAssessment,ERP002,Write
